id,keyword
doi_dedup___::a5dc08de1209af05814c912914be3c15,0211 other engineering and technologies
doi_dedup___::a5dc08de1209af05814c912914be3c15,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::a5dc08de1209af05814c912914be3c15,02 engineering and technology
doi_dedup___::a5dc08de1209af05814c912914be3c15,7. clean energy
doi_dedup___::a5dc08de1209af05814c912914be3c15,12. responsible consumption
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,health data representation
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,computer sciences
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,older adults
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,heuristic evaluation
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,accessibility
doi_dedup___::aab1eca4758e0e5c323f538831f094eb,"analytical, diagnostic and therapeutic techniques and equipment"
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,phenols
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,plant extracts
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,polyphenols
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,chlorogenic acid
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,01 natural sciences
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,"chromatography, high pressure liquid"
doi_dedup___::ac1028666fa40bf711afffa9e1bcbf02,0104 chemical sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,composite material
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,0106 biological sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,metric (unit)
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,relative impact potential metric
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,impact of pesticides on honey bee health
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,economics
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,invasive species
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,abundance (ecology)
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,maximum feeding rate
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,plant science
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,species abundance
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,01 natural sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,trophic level
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,agricultural and biological sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,range (aeronautics)
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,functional response
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,introduced species
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,14. life underwater
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,biology
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,invasive alien species
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,ecological impact of invasive species on islands
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,ecology
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,taxonomic and trophic groups
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,numerical response
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,risk assessment
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,life sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,prediction
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,15. life on land
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,materials science
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,operations management
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,13. climate action
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,fos: biological sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,insect science
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,ecological impacts
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,environmental science
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,physical sciences
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,herbivore
doi_dedup___::ae65bb595949b05d81c58ab12cdd25ce,botanical insecticides in agriculture and pest management
doi_dedup___::afb33e8c986e5dc109891dab9c08dffc,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::afb33e8c986e5dc109891dab9c08dffc,02 engineering and technology
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,engagement
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,retention
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,flipped classroom
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,active learners
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,learning preferences
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,generation z
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,learning management system
doi_dedup___::b5cd0484d80d2710e970e9c81fe1028c,engineering education
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,tapered
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,ultrasound
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,mechanical engineering
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,waveguides
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,therapeutic
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,manufacturing
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,03 medical and health sciences
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,numerical
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,0302 clinical medicine
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,materials science and engineering
doi_dedup___::b80b591e6a42446f78e7586bec519e3b,frequency
doi_dedup___::bb4a3227089f521254de673f58e835a1,0301 basic medicine
doi_dedup___::bb4a3227089f521254de673f58e835a1,0303 health sciences
doi_dedup___::bb4a3227089f521254de673f58e835a1,03 medical and health sciences
doi_dedup___::bb4a3227089f521254de673f58e835a1,biofuels
doi_dedup___::bb4a3227089f521254de673f58e835a1,hydrolysis
doi_dedup___::bb4a3227089f521254de673f58e835a1,microbiologia
doi_dedup___::bb4a3227089f521254de673f58e835a1,biomass
doi_dedup___::bb4a3227089f521254de673f58e835a1,lignin
doi_dedup___::bb4fad8723513256dbbe4ad40c9cb651,03 medical and health sciences
doi_dedup___::bb4fad8723513256dbbe4ad40c9cb651,0302 clinical medicine
doi_dedup___::bb4fad8723513256dbbe4ad40c9cb651,filler
doi_dedup___::bc1c5962c18018d363496743f507e77b,discipline
doi_dedup___::bc1c5962c18018d363496743f507e77b,parenting
doi_dedup___::bc1c5962c18018d363496743f507e77b,developmental psychology
doi_dedup___::bc1c5962c18018d363496743f507e77b,05 social sciences
doi_dedup___::bc1c5962c18018d363496743f507e77b,children's perspectives
doi_dedup___::bc1c5962c18018d363496743f507e77b,psychology
doi_dedup___::bc1c5962c18018d363496743f507e77b,0501 psychology and cognitive sciences
doi_dedup___::bc1c5962c18018d363496743f507e77b,social and behavioral sciences
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,boxty
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,blight
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,famine
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,champ
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,lumper
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,irish cuisine
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,potato
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,ireland
doi_dedup___::c1d20596f701e4904ef1840b636c30ef,colcannon
doi_dedup___::c2a635635f0ade8436cc42e5ba8d145b,f300
doi_dedup___::c2a635635f0ade8436cc42e5ba8d145b,0211 other engineering and technologies
doi_dedup___::c2a635635f0ade8436cc42e5ba8d145b,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::c2a635635f0ade8436cc42e5ba8d145b,02 engineering and technology
doi_dedup___::c4f763f72363137250ea14312fb37ac5,0502 economics and business
doi_dedup___::c4f763f72363137250ea14312fb37ac5,05 social sciences
doi_dedup___::c4f763f72363137250ea14312fb37ac5,0506 political science
doi_dedup___::c64790349080fd73c7b366bc53aaa0e7,"0202 electrical engineering, electronic engineering, information engineering"
doi_dedup___::c64790349080fd73c7b366bc53aaa0e7,02 engineering and technology
doi_dedup___::c9f90978bc44ec27e45bfa79aeb382e3,0106 biological sciences
doi_dedup___::c9f90978bc44ec27e45bfa79aeb382e3,limanda limanda
doi_dedup___::c9f90978bc44ec27e45bfa79aeb382e3,14. life underwater
doi_dedup___::c9f90978bc44ec27e45bfa79aeb382e3,01 natural sciences
doi_dedup___::c9f90978bc44ec27e45bfa79aeb382e3,pleuronectes platessa [plaice]
doi_dedup___::ce81fde50c90e15ddfa80f23d3cbfa08,0502 economics and business
doi_dedup___::ce81fde50c90e15ddfa80f23d3cbfa08,05 social sciences
doi_dedup___::ce81fde50c90e15ddfa80f23d3cbfa08,0503 education
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,male
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,short report
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,infant
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,disease outbreaks
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,3. good health
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,03 medical and health sciences
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,0302 clinical medicine
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,measles virus
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,"child, preschool"
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,humans
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,female
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,ireland
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,measles-mumps-rubella vaccine
doi_dedup___::d2363e7a231341d2d94b710cc6654eb1,measles
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,crystalline silicon (c-si) solar cells
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,acrylamide based photopolymer
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,physics
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,transmission gratings
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,02 engineering and technology
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,01 natural sciences
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,7. clean energy
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,diffractive optical elements
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,polarization
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,holographic concentrators
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,0103 physical sciences
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,low spatial frequency
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,0210 nano-technology
doi_dedup___::d524bbd3d61be614ea510d1260e923c2,environmental sciences
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,0301 basic medicine
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,glioblastoma
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,neurosciences. biological psychiatry. neuropsychiatry
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,review
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,lcsh:rc321-571
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,3. good health
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,wnt
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,angiogenesis
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,03 medical and health sciences
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,drug delivery
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,lcsh:neurosciences. biological psychiatry. neuropsychiatry
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,rc321-571
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,neuroscience
doi_dedup___::daf27a9decab40b47ed94d4abb4a2174,cancer biology
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,lcsh:social pathology. social and public welfare. criminology
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,child sexual abuse
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,social pathology. social and public welfare. criminology
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,lcsh:hn1-995
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,lcsh:social history and conditions. social problems. social reform
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,hv1-9960
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,social history and conditions. social problems. social reform
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,catholic church
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,hn1-995
doi_dedup___::df9f66cc99f3e013bfc375b87a0838cc,lcsh:hv1-9960
doi_dedup___::e326e76bd8c0526afe239e6459701831,nutrients ·
doi_dedup___::e326e76bd8c0526afe239e6459701831,nitrite
doi_dedup___::e326e76bd8c0526afe239e6459701831,recirculating aquaculture system
doi_dedup___::e326e76bd8c0526afe239e6459701831,bioflter
doi_dedup___::e326e76bd8c0526afe239e6459701831,nitrate
doi_dedup___::e326e76bd8c0526afe239e6459701831,realtime water quality monitoring
doi_dedup___::e630d9b93e07552f3756b91d4cabef3d,construction
doi_dedup___::e630d9b93e07552f3756b91d4cabef3d,construction engineering and management
doi_dedup___::e630d9b93e07552f3756b91d4cabef3d,re-engineering
doi_dedup___::e630d9b93e07552f3756b91d4cabef3d,materials
doi_dedup___::e630d9b93e07552f3756b91d4cabef3d,purchasing
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,0508 media and communications
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,communication
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,05 social sciences
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,gender
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,children and internet
doi_dedup___::e91140f9d61eb975fdcc7af774b97c6f,0503 education
doi_dedup___::eefbfca8b30d84fd964359e3de6e0e79,hb
doi_dedup___::eefbfca8b30d84fd964359e3de6e0e79,0502 economics and business
doi_dedup___::eefbfca8b30d84fd964359e3de6e0e79,05 social sciences
doi_dedup___::eefbfca8b30d84fd964359e3de6e0e79,0506 political science
doi_dedup___::fd53b608f125ee0a4264f0dfffee0972,0101 mathematics
doi_dedup___::fd53b608f125ee0a4264f0dfffee0972,01 natural sciences
od______1248::2464dbba47008867a6fa36ac7833dfc6,collagen
od______1248::2464dbba47008867a6fa36ac7833dfc6,biomaterials
od______1248::2464dbba47008867a6fa36ac7833dfc6,tissue engineering
od______1248::2464dbba47008867a6fa36ac7833dfc6,freeze drying
od______1248::2464dbba47008867a6fa36ac7833dfc6,biology and biomimetic materials
od______1248::2464dbba47008867a6fa36ac7833dfc6,heart valve
od______1248::2464dbba47008867a6fa36ac7833dfc6,fibrin
od______1248::2464dbba47008867a6fa36ac7833dfc6,biomedical engineering and bioengineering
od______1248::2464dbba47008867a6fa36ac7833dfc6,materials
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,religion
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,catholic
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,english language and literature
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,fiction
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,catholic studies
od______1248::273eb8996f1a28297aad8e1ebaa41e9d,ireland
od______1248::277ee2eba112f94107ee373e6e3aa0f2,religion
od______1248::277ee2eba112f94107ee373e6e3aa0f2,catholic
od______1248::277ee2eba112f94107ee373e6e3aa0f2,fiction
od______1248::277ee2eba112f94107ee373e6e3aa0f2,creative writing
od______1248::277ee2eba112f94107ee373e6e3aa0f2,ireland
od______1248::277f120352652167e9ea2bf6b5a784a6,random testing
od______1248::277f120352652167e9ea2bf6b5a784a6,agent based model
od______1248::277f120352652167e9ea2bf6b5a784a6,epidemiology
od______1248::277f120352652167e9ea2bf6b5a784a6,covid-19
od______1248::277f120352652167e9ea2bf6b5a784a6,seir
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,molecularly imprinted polymers
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,drug delivery
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,02 engineering and technology
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,thermal detection
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,0210 nano-technology
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,01 natural sciences
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,mips
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,0104 chemical sciences
od______1248::2eeca5ac65e8090b1ded2573a8ec3a41,nanosponge
od______1248::38927580d26f1d00d345015f97ff771b,business
od______1248::3979cc8e25234a679ffd9f5189aec835,student voices [keywords]
od______1248::3979cc8e25234a679ffd9f5189aec835,pedagogy
od______1248::3979cc8e25234a679ffd9f5189aec835,digital artifacts
od______1248::3979cc8e25234a679ffd9f5189aec835,reflective practice
od______1248::3979cc8e25234a679ffd9f5189aec835,transformative
od______1248::3979cc8e25234a679ffd9f5189aec835,learning community
od______1248::3979cc8e25234a679ffd9f5189aec835,higher education
od______1248::3979cc8e25234a679ffd9f5189aec835,online
od______1248::3979cc8e25234a679ffd9f5189aec835,education
od______1248::3a7cbfaaccae89ce3db079f12a09f64c,tourism and travel
od______1248::3a7cbfaaccae89ce3db079f12a09f64c,food and beverage management
od______1248::3a7cbfaaccae89ce3db079f12a09f64c,history
od______1248::3a7cbfaaccae89ce3db079f12a09f64c,hospitality administration and management
od______1248::3a7cbfaaccae89ce3db079f12a09f64c,cultural history
od______1248::4abd1eee47377ed42acd32b953ce0b6e,tourism and travel
od______1248::4abd1eee47377ed42acd32b953ce0b6e,restaurant
od______1248::4abd1eee47377ed42acd32b953ce0b6e,menus
od______1248::4abd1eee47377ed42acd32b953ce0b6e,food and beverage management
od______1248::4abd1eee47377ed42acd32b953ce0b6e,history
od______1248::4abd1eee47377ed42acd32b953ce0b6e,athlone
od______1248::4abd1eee47377ed42acd32b953ce0b6e,hospitality administration and management
od______1248::4abd1eee47377ed42acd32b953ce0b6e,cultural history
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,rutherford scattering
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,0103 physical sciences
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,inverse schrodinger scattering
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,0101 mathematics
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,01 natural sciences
od______1248::4cd1b7916a8b5c9a9f391e65ec771195,exact solutions
od______1248::55bfa50fd9d713bb062b9f3d5bd0bc9b,civil and environmental engineering
od______1248::55bfa50fd9d713bb062b9f3d5bd0bc9b,"0202 electrical engineering, electronic engineering, information engineering"
od______1248::55bfa50fd9d713bb062b9f3d5bd0bc9b,02 engineering and technology
od______1248::55bfa50fd9d713bb062b9f3d5bd0bc9b,solar-biomass
od______1248::55bfa50fd9d713bb062b9f3d5bd0bc9b,hybrid power plant
od______1248::5a2cdd074d871ac63696ddae9d18b8e7,images
od______1248::5a2cdd074d871ac63696ddae9d18b8e7,grangegorman
od______1248::5a2cdd074d871ac63696ddae9d18b8e7,2014
od______1248::5a2cdd074d871ac63696ddae9d18b8e7,dublin
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,construction
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,architecture
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,engineering
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,construction engineering and management
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,plumbing
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,building
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,construction engineering
od______1248::6b348e7c2daeff2a5eccdd4c1885db82,civil engineering
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,academic
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,third level
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,teaching
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,learning
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,portfolios
od______1248::89d85af6ccda0c0db0e5e35d3a7200d0,education
od______1248::9cd4ee5eba933921ee5152ac403f761c,tourism and travel
od______1248::9cd4ee5eba933921ee5152ac403f761c,food and beverage management
od______1248::9cd4ee5eba933921ee5152ac403f761c,history
od______1248::9cd4ee5eba933921ee5152ac403f761c,hospitality administration and management
od______1248::9cd4ee5eba933921ee5152ac403f761c,cultural history
od______1248::a260d641bec277e1133a892682cc9df2,digital signal processing
od______1248::a260d641bec277e1133a892682cc9df2,communication systems
